project_id,job_bc_code,job_bc_code_description
567834,4380.0,Add/Alt Tenant Improvements
567846,4380.0,Add/Alt Tenant Improvements
567908,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
567919,3293.0,Pool or Spa/1 or 2 Family
567920,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
567926,4380.0,Add/Alt Tenant Improvements
567932,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
567935,4380.0,Add/Alt Tenant Improvements
568025,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568026,3293.0,Pool or Spa/1 or 2 Family
10907,1052.0,Five or More Family Condo
568028,4373.0,Add/Alt NonRes Bldg or Struct
568033,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568032,4380.0,Add/Alt Tenant Improvements
568037,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568040,4380.0,Add/Alt Tenant Improvements
568060,4380.0,Add/Alt Tenant Improvements
568056,4380.0,Add/Alt Tenant Improvements
568076,4380.0,Add/Alt Tenant Improvements
568074,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568087,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568113,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568154,1010.0,One Family Detached
568154,1010.0,One Family Detached
568154,1010.0,One Family Detached
568154,1010.0,One Family Detached
568158,4380.0,Add/Alt Tenant Improvements
66475,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568158,4380.0,Add/Alt Tenant Improvements
568182,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568191,4380.0,Add/Alt Tenant Improvements
66476,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568196,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568196,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568201,4342.0,"Add/Alt 3+, No Chg DU"
568205,3180.0,Amusement/Recreation Building
568221,4380.0,Add/Alt Tenant Improvements
568218,4380.0,Add/Alt Tenant Improvements
66474,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568225,4380.0,Add/Alt Tenant Improvements
568248,3295.0,ACC STRUCT- NON RES
568247,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66455,1010.0,One Family Detached
568250,4342.0,"Add/Alt 3+, No Chg DU"
568256,4373.0,Add/Alt NonRes Bldg or Struct
66484,4380.0,Add/Alt Tenant Improvements
10907,1052.0,Five or More Family Condo
568264,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568278,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568283,4380.0,Add/Alt Tenant Improvements
66486,3291.0,Acc Struct to 1 or 2 Family
568292,4380.0,Add/Alt Tenant Improvements
568300,4380.0,Add/Alt Tenant Improvements
66489,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568304,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66490,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568307,3292.0,Acc Struct to 3+ Fam or NonRes
568334,4373.0,Add/Alt NonRes Bldg or Struct
568358,4380.0,Add/Alt Tenant Improvements
568371,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568376,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568369,3270.0,Store/Mercantile Building
568409,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568410,3293.0,Pool or Spa/1 or 2 Family
10667,1052.0,Five or More Family Condo
568418,4380.0,Add/Alt Tenant Improvements
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568425,3295.0,ACC STRUCT- NON RES
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568427,3292.0,Acc Struct to 3+ Fam or NonRes
568480,4380.0,Add/Alt Tenant Improvements
66515,3293.0,Pool or Spa/1 or 2 Family
568493,4380.0,Add/Alt Tenant Improvements
66517,4380.0,Add/Alt Tenant Improvements
568520,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568543,3293.0,Pool or Spa/1 or 2 Family
568557,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568562,3295.0,ACC STRUCT- NON RES
66520,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568598,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568604,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568608,4380.0,Add/Alt Tenant Improvements
568633,4380.0,Add/Alt Tenant Improvements
568638,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66533,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66529,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568685,4342.0,"Add/Alt 3+, No Chg DU"
66513,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568700,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568704,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568707,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66540,1010.0,One Family Detached
66540,1020.0,One Family Attached
568711,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568713,4380.0,Add/Alt Tenant Improvements
568717,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568745,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66543,4380.0,Add/Alt Tenant Improvements
568783,3292.0,Acc Struct to 3+ Fam or NonRes
568787,3293.0,Pool or Spa/1 or 2 Family
568798,4380.0,Add/Alt Tenant Improvements
568801,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568810,3293.0,Pool or Spa/1 or 2 Family
568811,3291.0,Acc Struct to 1 or 2 Family
568816,3293.0,Pool or Spa/1 or 2 Family
568824,3293.0,Pool or Spa/1 or 2 Family
568828,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66551,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568837,4380.0,Add/Alt Tenant Improvements
568856,3293.0,Pool or Spa/1 or 2 Family
568877,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568879,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568885,4380.0,Add/Alt Tenant Improvements
568922,4380.0,Add/Alt Tenant Improvements
66560,1010.0,One Family Detached
568945,3295.0,ACC STRUCT- NON RES
568954,4380.0,Add/Alt Tenant Improvements
568956,3291.0,Acc Struct to 1 or 2 Family
568959,4380.0,Add/Alt Tenant Improvements
66564,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
568987,4380.0,Add/Alt Tenant Improvements
568995,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66569,1010.0,One Family Detached
569044,3281.0,Acc Bldg to 1 or 2 Fam 
569048,3281.0,Acc Bldg to 1 or 2 Fam 
569054,,
569050,4373.0,Add/Alt NonRes Bldg or Struct
66572,4380.0,Add/Alt Tenant Improvements
569080,4380.0,Add/Alt Tenant Improvements
569095,4380.0,Add/Alt Tenant Improvements
569102,4380.0,Add/Alt Tenant Improvements
569122,4380.0,Add/Alt Tenant Improvements
569142,4380.0,Add/Alt Tenant Improvements
66579,4380.0,Add/Alt Tenant Improvements
66583,4380.0,Add/Alt Tenant Improvements
569169,3292.0,Acc Struct to 3+ Fam or NonRes
569166,4380.0,Add/Alt Tenant Improvements
569166,4380.0,Add/Alt Tenant Improvements
569182,4380.0,Add/Alt Tenant Improvements
66586,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569225,1031.0,Two Family Apartment
569231,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569244,4380.0,Add/Alt Tenant Improvements
569248,4380.0,Add/Alt Tenant Improvements
569262,3291.0,Acc Struct to 1 or 2 Family
569269,4380.0,Add/Alt Tenant Improvements
569265,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569272,4380.0,Add/Alt Tenant Improvements
569300,4380.0,Add/Alt Tenant Improvements
569311,3282.0,Acc Bldg to 3+ Fam or NonRes
569337,4342.0,"Add/Alt 3+, No Chg DU"
569342,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569368,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569395,4380.0,Add/Alt Tenant Improvements
569396,4380.0,Add/Alt Tenant Improvements
569408,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569424,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569428,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569438,3292.0,Acc Struct to 3+ Fam or NonRes
569468,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569467,4380.0,Add/Alt Tenant Improvements
569475,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569479,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569486,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569497,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569498,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569501,3295.0,ACC STRUCT- NON RES
569525,4380.0,Add/Alt Tenant Improvements
569527,4373.0,Add/Alt NonRes Bldg or Struct
569532,3291.0,Acc Struct to 1 or 2 Family
569529,4380.0,Add/Alt Tenant Improvements
569587,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569589,4373.0,Add/Alt NonRes Bldg or Struct
569605,4380.0,Add/Alt Tenant Improvements
569608,4380.0,Add/Alt Tenant Improvements
569612,4380.0,Add/Alt Tenant Improvements
569614,4380.0,Add/Alt Tenant Improvements
569618,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569622,5401.0,Non Res Conver to 1 or 3 Fam
569649,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569655,3291.0,Acc Struct to 1 or 2 Family
569661,4380.0,Add/Alt Tenant Improvements
569665,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569672,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569680,4342.0,"Add/Alt 3+, No Chg DU"
569687,3291.0,Acc Struct to 1 or 2 Family
10944,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569697,4380.0,Add/Alt Tenant Improvements
66625,4380.0,Add/Alt Tenant Improvements
66624,3293.0,Pool or Spa/1 or 2 Family
569707,4342.0,"Add/Alt 3+, No Chg DU"
569714,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569740,4380.0,Add/Alt Tenant Improvements
569747,4333.0,Add/Alt Companion Unit/Acc Apt
569739,4380.0,Add/Alt Tenant Improvements
569755,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569765,4380.0,Add/Alt Tenant Improvements
66630,1041.0,Three or Four Family Apt
569786,4380.0,Add/Alt Tenant Improvements
569804,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569842,3291.0,Acc Struct to 1 or 2 Family
569850,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569869,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569866,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569914,3282.0,Acc Bldg to 3+ Fam or NonRes
569957,3293.0,Pool or Spa/1 or 2 Family
569968,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66631,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
569981,4380.0,Add/Alt Tenant Improvements
569983,4380.0,Add/Alt Tenant Improvements
569984,4342.0,"Add/Alt 3+, No Chg DU"
66641,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570060,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66642,4380.0,Add/Alt Tenant Improvements
570093,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570117,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570130,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66653,1010.0,One Family Detached
570150,3292.0,Acc Struct to 3+ Fam or NonRes
570156,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66653,1010.0,One Family Detached
66653,1010.0,One Family Detached
570150,3292.0,Acc Struct to 3+ Fam or NonRes
66653,1010.0,One Family Detached
66653,1010.0,One Family Detached
66653,1010.0,One Family Detached
570178,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570180,3292.0,Acc Struct to 3+ Fam or NonRes
570221,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570229,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570233,4380.0,Add/Alt Tenant Improvements
570239,4342.0,"Add/Alt 3+, No Chg DU"
570242,4333.0,Add/Alt Companion Unit/Acc Apt
66653,1010.0,One Family Detached
570255,4380.0,Add/Alt Tenant Improvements
570246,4380.0,Add/Alt Tenant Improvements
66653,1010.0,One Family Detached
570268,4380.0,Add/Alt Tenant Improvements
66653,1010.0,One Family Detached
66653,1010.0,One Family Detached
570265,4380.0,Add/Alt Tenant Improvements
66653,1010.0,One Family Detached
570291,3295.0,ACC STRUCT- NON RES
66653,1010.0,One Family Detached
570296,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66653,1010.0,One Family Detached
66653,1010.0,One Family Detached
66653,1010.0,One Family Detached
66653,1010.0,One Family Detached
570295,4380.0,Add/Alt Tenant Improvements
570315,4380.0,Add/Alt Tenant Improvements
66657,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570323,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570359,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570364,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570365,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570397,,
10955,3295.0,ACC STRUCT- NON RES
66667,3293.0,Pool or Spa/1 or 2 Family
66630,1041.0,Three or Four Family Apt
66665,,
570455,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570513,3281.0,Acc Bldg to 1 or 2 Fam 
570518,3293.0,Pool or Spa/1 or 2 Family
570525,4380.0,Add/Alt Tenant Improvements
570533,4380.0,Add/Alt Tenant Improvements
570532,4380.0,Add/Alt Tenant Improvements
570538,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570553,4380.0,Add/Alt Tenant Improvements
570551,4380.0,Add/Alt Tenant Improvements
570568,4380.0,Add/Alt Tenant Improvements
570602,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570604,3295.0,ACC STRUCT- NON RES
570632,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66676,3294.0,Pool or Spa/3+ Fam or NonRes
570638,3295.0,ACC STRUCT- NON RES
570663,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
66678,3293.0,Pool or Spa/1 or 2 Family
570703,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570707,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570724,,
570726,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66687,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570738,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570743,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570752,3293.0,Pool or Spa/1 or 2 Family
66689,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570791,4380.0,Add/Alt Tenant Improvements
570797,4380.0,Add/Alt Tenant Improvements
570829,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570837,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570845,4380.0,Add/Alt Tenant Improvements
570868,4380.0,Add/Alt Tenant Improvements
570887,4380.0,Add/Alt Tenant Improvements
570894,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570907,3292.0,Acc Struct to 3+ Fam or NonRes
570910,4380.0,Add/Alt Tenant Improvements
570907,3292.0,Acc Struct to 3+ Fam or NonRes
570907,3292.0,Acc Struct to 3+ Fam or NonRes
570907,3292.0,Acc Struct to 3+ Fam or NonRes
570937,4380.0,Add/Alt Tenant Improvements
570939,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570938,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
570947,3293.0,Pool or Spa/1 or 2 Family
570950,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66707,,
570976,4380.0,Add/Alt Tenant Improvements
570996,3293.0,Pool or Spa/1 or 2 Family
571002,3293.0,Pool or Spa/1 or 2 Family
570998,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571005,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571001,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571012,4380.0,Add/Alt Tenant Improvements
571011,4380.0,Add/Alt Tenant Improvements
571006,4380.0,Add/Alt Tenant Improvements
571021,4380.0,Add/Alt Tenant Improvements
66720,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571040,3180.0,Amusement/Recreation Building
571057,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571083,4373.0,Add/Alt NonRes Bldg or Struct
10886,4380.0,Add/Alt Tenant Improvements
571174,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571182,3293.0,Pool or Spa/1 or 2 Family
66728,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571188,3293.0,Pool or Spa/1 or 2 Family
66731,4380.0,Add/Alt Tenant Improvements
571198,3293.0,Pool or Spa/1 or 2 Family
571194,3295.0,ACC STRUCT- NON RES
571224,4342.0,"Add/Alt 3+, No Chg DU"
571227,4342.0,"Add/Alt 3+, No Chg DU"
571228,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571247,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571259,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571261,3292.0,Acc Struct to 3+ Fam or NonRes
571281,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571294,4380.0,Add/Alt Tenant Improvements
66749,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571382,4380.0,Add/Alt Tenant Improvements
571399,3291.0,Acc Struct to 1 or 2 Family
571408,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571415,3281.0,Acc Bldg to 1 or 2 Fam 
571420,1010.0,One Family Detached
571427,3292.0,Acc Struct to 3+ Fam or NonRes
571434,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571437,1010.0,One Family Detached
571436,4380.0,Add/Alt Tenant Improvements
66761,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571468,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571472,3291.0,Acc Struct to 1 or 2 Family
66768,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571527,3293.0,Pool or Spa/1 or 2 Family
571534,3293.0,Pool or Spa/1 or 2 Family
571533,4380.0,Add/Alt Tenant Improvements
571533,4380.0,Add/Alt Tenant Improvements
66775,3293.0,Pool or Spa/1 or 2 Family
571570,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571579,4380.0,Add/Alt Tenant Improvements
571636,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
66785,4380.0,Add/Alt Tenant Improvements
66783,4342.0,"Add/Alt 3+, No Chg DU"
571668,3240.0,Office/Bank/Professional Bldg
571655,1051.0,Five or More Family Apt
571655,1051.0,Five or More Family Apt
571688,4380.0,Add/Alt Tenant Improvements
571692,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571687,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571728,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571746,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571754,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571772,4380.0,Add/Alt Tenant Improvements
571775,3293.0,Pool or Spa/1 or 2 Family
571650,3210.0,Parking Garage Open to Public
571814,4380.0,Add/Alt Tenant Improvements
571826,4380.0,Add/Alt Tenant Improvements
10974,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66813,1010.0,One Family Detached
66814,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571876,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
571885,4380.0,Add/Alt Tenant Improvements
66813,1010.0,One Family Detached
66813,1010.0,One Family Detached
66813,1010.0,One Family Detached
66813,1010.0,One Family Detached
571940,4380.0,Add/Alt Tenant Improvements
571950,1020.0,One Family Attached
572001,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572006,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
10975,1010.0,One Family Detached
66813,1010.0,One Family Detached
572007,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66813,1010.0,One Family Detached
66813,1010.0,One Family Detached
572018,3291.0,Acc Struct to 1 or 2 Family
66813,1010.0,One Family Detached
572029,3291.0,Acc Struct to 1 or 2 Family
572047,4380.0,Add/Alt Tenant Improvements
62805,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572070,4380.0,Add/Alt Tenant Improvements
572073,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572083,3295.0,ACC STRUCT- NON RES
572096,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
10975,1010.0,One Family Detached
572110,3291.0,Acc Struct to 1 or 2 Family
66844,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572158,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572153,4380.0,Add/Alt Tenant Improvements
572171,4380.0,Add/Alt Tenant Improvements
570595,1052.0,Five or More Family Condo
572221,4380.0,Add/Alt Tenant Improvements
572231,3293.0,Pool or Spa/1 or 2 Family
66858,3293.0,Pool or Spa/1 or 2 Family
572245,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572250,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572257,3291.0,Acc Struct to 1 or 2 Family
572258,4380.0,Add/Alt Tenant Improvements
572261,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572263,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66813,1010.0,One Family Detached
66813,1010.0,One Family Detached
66813,1010.0,One Family Detached
66813,1010.0,One Family Detached
572287,4380.0,Add/Alt Tenant Improvements
558988,3295.0,ACC STRUCT- NON RES
572321,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572319,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572340,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
10986,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572361,3293.0,Pool or Spa/1 or 2 Family
66873,4380.0,Add/Alt Tenant Improvements
66877,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
10985,1041.0,Three or Four Family Apt
572420,3295.0,ACC STRUCT- NON RES
572461,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572486,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66882,1041.0,Three or Four Family Apt
572483,3295.0,ACC STRUCT- NON RES
66885,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
545011,3272.0,Signs - Permanent
572551,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572549,4380.0,Add/Alt Tenant Improvements
572560,4380.0,Add/Alt Tenant Improvements
572572,3293.0,Pool or Spa/1 or 2 Family
572579,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572578,3240.0,Office/Bank/Professional Bldg
572587,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572582,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
572605,4380.0,Add/Alt Tenant Improvements
66896,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572650,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572657,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66898,3291.0,Acc Struct to 1 or 2 Family
572662,3295.0,ACC STRUCT- NON RES
572663,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572673,4380.0,Add/Alt Tenant Improvements
66901,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572680,4380.0,Add/Alt Tenant Improvements
572690,3295.0,ACC STRUCT- NON RES
572688,4380.0,Add/Alt Tenant Improvements
572702,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572713,3295.0,ACC STRUCT- NON RES
66906,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572785,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572808,3295.0,ACC STRUCT- NON RES
572821,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572824,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572832,4380.0,Add/Alt Tenant Improvements
572842,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
66921,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572848,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572853,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572856,3293.0,Pool or Spa/1 or 2 Family
66920,3281.0,Acc Bldg to 1 or 2 Fam 
572862,4380.0,Add/Alt Tenant Improvements
66923,4380.0,Add/Alt Tenant Improvements
572865,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572870,4380.0,Add/Alt Tenant Improvements
572871,1010.0,One Family Detached
572880,3295.0,ACC STRUCT- NON RES
570361,1051.0,Five or More Family Apt
66925,3291.0,Acc Struct to 1 or 2 Family
572953,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
572988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573008,4342.0,"Add/Alt 3+, No Chg DU"
573013,1010.0,One Family Detached
573018,4380.0,Add/Alt Tenant Improvements
573024,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573025,4380.0,Add/Alt Tenant Improvements
573029,4380.0,Add/Alt Tenant Improvements
10985,1041.0,Three or Four Family Apt
573063,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573065,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573066,4380.0,Add/Alt Tenant Improvements
573081,1010.0,One Family Detached
66945,4380.0,Add/Alt Tenant Improvements
573095,4373.0,Add/Alt NonRes Bldg or Struct
573111,4373.0,Add/Alt NonRes Bldg or Struct
573110,3293.0,Pool or Spa/1 or 2 Family
66946,3270.0,Store/Mercantile Building
573131,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573131,1010.0,One Family Detached
573191,4380.0,Add/Alt Tenant Improvements
66958,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573242,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573256,1020.0,One Family Attached
573256,1020.0,One Family Attached
573256,1020.0,One Family Attached
66968,6450.0,Demo of 1 Family Houses
573295,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573304,3291.0,Acc Struct to 1 or 2 Family
573316,3291.0,Acc Struct to 1 or 2 Family
66970,3291.0,Acc Struct to 1 or 2 Family
573319,1010.0,One Family Detached
573319,1010.0,One Family Detached
573332,4380.0,Add/Alt Tenant Improvements
529661,1052.0,Five or More Family Condo
529661,1052.0,Five or More Family Condo
529661,1052.0,Five or More Family Condo
529661,1052.0,Five or More Family Condo
66971,4380.0,Add/Alt Tenant Improvements
529661,1052.0,Five or More Family Condo
529661,1052.0,Five or More Family Condo
573345,4380.0,Add/Alt Tenant Improvements
573350,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
573363,3293.0,Pool or Spa/1 or 2 Family
