species_scientific_name,species_common_name,observation_date,track_type,total_sightings,vegetation_category,location_name,reserve_name,lat,long
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,10,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 6,Poway Trails,32.952967,116.98126699999999
Neotoma lepida,Woodrat/Packrat,1999-04-15,Scat,5,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 6,Poway Trails,32.952967,116.98126699999999
Lynx rufus,Bobcat,1999-04-15,Scat,28,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Lynx rufus,Bobcat,1999-04-15,Tracks,16,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Canis latrans,Coyote,1999-04-15,Scat,44,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Canis latrans,Coyote,1999-04-15,Tracks,72,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,4,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Tracks,3,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Odocoileus hemionus,Mule Deer,1999-04-15,Browse,12,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Odocoileus hemionus,Mule Deer,1999-04-15,Den/Bed Site,1,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Odocoileus hemionus,Mule Deer,1999-04-15,Rub,1,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Odocoileus hemionus,Mule Deer,1999-04-15,Scat,7,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Odocoileus hemionus,Mule Deer,1999-04-15,Sighting,1,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Odocoileus hemionus,Mule Deer,1999-04-15,Tracks,78,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Procyon lotor,Raccoon,1999-04-15,Scat,2,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Procyon lotor,Raccoon,1999-04-15,Tracks,4,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,90,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Neotoma lepida,Woodrat/Packrat,1999-04-15,Tracks,2,Scrub and Chaparral,Scripps Poway Parkway Wildlife Tunnel - Section: 7,Poway Trails,32.954767,116.981792
Lynx rufus,Bobcat,1999-04-15,Scat,45,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Lynx rufus,Bobcat,1999-04-15,Tracks,7,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Canis latrans,Coyote,1999-04-15,Den/Bed Site,2,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Canis latrans,Coyote,1999-04-15,Scat,72,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Canis latrans,Coyote,1999-04-15,Sighting,1,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Canis latrans,Coyote,1999-04-15,Tracks,107,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,16,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Tracks,6,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Odocoileus hemionus,Mule Deer,1999-04-15,Browse,3,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Odocoileus hemionus,Mule Deer,1999-04-15,Carcass,1,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Odocoileus hemionus,Mule Deer,1999-04-15,Tracks,1,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Procyon lotor,Raccoon,1999-04-15,Scat,9,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Procyon lotor,Raccoon,1999-04-15,Tracks,11,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Geococcyx californianus,Roadrunner,1999-04-15,Tracks,1,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,19,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Neotoma lepida,Woodrat/Packrat,1999-04-15,Scat,1,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Neotoma lepida,Woodrat/Packrat,1999-04-15,Tracks,5,Scrub and Chaparral,Crest - Section: 1,Crestridge Ecological Reserve,32.831158,116.857083
Lynx rufus,Bobcat,1999-04-15,Evidence of Predation,1,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Lynx rufus,Bobcat,1999-04-15,Scat,81,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Lynx rufus,Bobcat,1999-04-15,Tracks,13,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Puma concolor,Cougar,1999-04-15,Scat,3,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Canis latrans,Coyote,1999-04-15,Den/Bed Site,5,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Canis latrans,Coyote,1999-04-15,Evidence of Predation,3,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Canis latrans,Coyote,1999-04-15,Scat,116,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Canis latrans,Coyote,1999-04-15,Tracks,141,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,24,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Tracks,3,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Odocoileus hemionus,Mule Deer,1999-04-15,Browse,1,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Odocoileus hemionus,Mule Deer,1999-04-15,Tracks,3,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Procyon lotor,Raccoon,1999-04-15,Scat,10,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Procyon lotor,Raccoon,1999-04-15,Tracks,9,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,6,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Neotoma lepida,Woodrat/Packrat,1999-04-15,Scat,5,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Neotoma lepida,Woodrat/Packrat,1999-04-15,Tracks,5,Scrub and Chaparral,Crest - Section: 2,Crestridge Ecological Reserve,32.832575,116.853558
Lynx rufus,Bobcat,1999-04-15,Scat,26,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Lynx rufus,Bobcat,1999-04-15,Tracks,4,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Puma concolor,Cougar,1999-04-15,Scat,3,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Canis latrans,Coyote,1999-04-15,Scat,107,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Canis latrans,Coyote,1999-04-15,Tracks,95,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,18,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Tracks,2,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Odocoileus hemionus,Mule Deer,1999-04-15,Browse,2,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Odocoileus hemionus,Mule Deer,1999-04-15,Tracks,1,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Didelphis virginiana,Opossum,1999-04-15,Tracks,1,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Procyon lotor,Raccoon,1999-04-15,Scat,9,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Procyon lotor,Raccoon,1999-04-15,Tracks,4,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,6,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Neotoma lepida,Woodrat/Packrat,1999-04-15,Rub,3,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Neotoma lepida,Woodrat/Packrat,1999-04-15,Tracks,1,Scrub and Chaparral,Crest - Section: 3,Crestridge Ecological Reserve,32.83335,116.85075800000001
Lynx rufus,Bobcat,1999-04-15,Scat,84,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Lynx rufus,Bobcat,1999-04-15,Tracks,16,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Puma concolor,Cougar,1999-04-15,Scat,4,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Canis latrans,Coyote,1999-04-15,Scat,171,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Canis latrans,Coyote,1999-04-15,Sighting,1,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Canis latrans,Coyote,1999-04-15,Tracks,160,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,38,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Tracks,14,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Odocoileus hemionus,Mule Deer,1999-04-15,Browse,1,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Odocoileus hemionus,Mule Deer,1999-04-15,Tracks,3,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Didelphis virginiana,Opossum,1999-04-15,Tracks,1,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Procyon lotor,Raccoon,1999-04-15,Scat,18,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Procyon lotor,Raccoon,1999-04-15,Tracks,23,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,8,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Neotoma lepida,Woodrat/Packrat,1999-04-15,Scat,1,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Neotoma lepida,Woodrat/Packrat,1999-04-15,Tracks,10,Scrub and Chaparral,Crest - Section: 4,Crestridge Ecological Reserve,32.834317,116.85389199999999
Lynx rufus,Bobcat,1999-04-15,Scat,116,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Lynx rufus,Bobcat,1999-04-15,Tracks,18,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Puma concolor,Cougar,1999-04-15,Scat,6,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Puma concolor,Cougar,1999-04-15,Tracks,2,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Canis latrans,Coyote,1999-04-15,Scat,173,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Canis latrans,Coyote,1999-04-15,Tracks,165,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,38,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Tracks,6,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Procyon lotor,Raccoon,1999-04-15,Scat,13,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Procyon lotor,Raccoon,1999-04-15,Tracks,7,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,27,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Neotoma lepida,Woodrat/Packrat,1999-04-15,Sighting,1,Scrub and Chaparral,Crest - Section: 5,Crestridge Ecological Reserve,32.834367,116.85145
Lynx rufus,Bobcat,1999-04-15,Claw Marks,1,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Lynx rufus,Bobcat,1999-04-15,Scat,87,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Lynx rufus,Bobcat,1999-04-15,Tracks,13,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Puma concolor,Cougar,1999-04-15,Tracks,1,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Canis latrans,Coyote,1999-04-15,Scat,118,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Canis latrans,Coyote,1999-04-15,Tracks,46,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,2,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Odocoileus hemionus,Mule Deer,1999-04-15,Browse,6,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Odocoileus hemionus,Mule Deer,1999-04-15,Scat,1,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Odocoileus hemionus,Mule Deer,1999-04-15,Tracks,71,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Didelphis virginiana,Opossum,1999-04-15,Tracks,8,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Procyon lotor,Raccoon,1999-04-15,Scat,32,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Procyon lotor,Raccoon,1999-04-15,Tracks,20,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Neotoma lepida,Woodrat/Packrat,1999-04-15,Browse,1,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,129,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Neotoma lepida,Woodrat/Packrat,1999-04-15,Scat,1,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Neotoma lepida,Woodrat/Packrat,1999-04-15,Tracks,1,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 1,Lake Hodges (San Dieguito River Park),33.039735,117.0375
Lynx rufus,Bobcat,1999-04-15,Scat,46,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Lynx rufus,Bobcat,1999-04-15,Tracks,15,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Canis latrans,Coyote,1999-04-15,Scat,79,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Canis latrans,Coyote,1999-04-15,Tracks,41,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Urocyon cinereoargenteus,Gray Fox,1999-04-15,Scat,3,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Odocoileus hemionus,Mule Deer,1999-04-15,Browse,8,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Odocoileus hemionus,Mule Deer,1999-04-15,Tracks,92,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Didelphis virginiana,Opossum,1999-04-15,Tracks,2,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Procyon lotor,Raccoon,1999-04-15,Scat,14,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Procyon lotor,Raccoon,1999-04-15,Tracks,7,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Neotoma lepida,Woodrat/Packrat,1999-04-15,Den/Bed Site,68,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
Neotoma lepida,Woodrat/Packrat,1999-04-15,Sighting,1,Riparian and Bottomland Habitat,Lake Hodges Sycamore Creek - Section: 2,Lake Hodges (San Dieguito River Park),33.03962,117.03508500000001
